Id,Título,Questão,Tags,Pontuação,Visualizações
"48270127","Can (a== 1 && a ==2 && a==3) ever evaluate to true?","<blockquote>
  <p><strong>Moderator note:</strong> Please resist the urge to edit the code or remove this notice. The pattern of whitespace may be part of the question and therefore should not be tampered with unnecessarily. If you are in the ""whitespace is insignificant"" camp, you should be able to accept the code as is.</p>
</blockquote>

<p>Is it ever possible that <code>(a== 1 &amp;&amp; a ==2 &amp;&amp; a==3)</code> could evaluate to <code>true</code> in JavaScript?</p>

<p>This is an interview question asked by a major tech company. It happened two weeks back, but I'm still trying to find the answer. I know we never write such code in our day-to-day job, but I'm curious.</p>
","<javascript><ecmascript-6>","2398","357061"
"1436703","Difference between __str__ and __repr__?","<p>What is the difference between <code>__str__</code> and <code>__repr__</code> in Python?</p>
","<python><magic-methods><repr>","2393","557167"
"5235142","How to disable resizable property of textarea?","<p>I want to disable the resizable property of a <code>textarea</code>.</p>

<p>Currently, I can resize a <code>textarea</code> by clicking on the bottom right corner of the <code>textarea</code> and dragging the mouse. How can I disable this?</p>

<p><a href=""https://i.stack.imgur.com/xrfWQ.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/xrfWQ.png"" alt=""enter image description here""></a></p>
","<html><css>","2390","1192710"
"11304895","How to copy a folder from remote to local using scp?","<p>How to copy a folder from remote to local host using <code>scp</code>?</p>

<p>I use <code>ssh</code> to log in my server.<br>
Then, I would like to copy the remote folder <code>foo</code> to local <code>/home/user/Desktop</code>.</p>

<p>How to achieve this?</p>
","<shell><command-line><copy><scp>","2376","2023184"
"1825585","Determine installed PowerShell version","<p>How can I determine what version of PowerShell is installed on a computer, and indeed if it is installed at all?</p>
","<powershell>","2376","2665111"
"415511","How to get the current time in Python","<p>What is the module/method used to get the current time?</p>
","<python><datetime><time>","2371","2725170"
"12859942","Why shouldn't I use mysql_* functions in PHP?","<p>What are the technical reasons for why one shouldn't use <code>mysql_*</code> functions? (e.g. <code>mysql_query()</code>, <code>mysql_connect()</code> or <code>mysql_real_escape_string()</code>)?</p>

<p>Why should I use something else even if they work on my site?</p>

<p>If they don't work on my site, why do I get errors like </p>

<blockquote>
  <p>Warning: mysql_connect(): No such file or directory</p>
</blockquote>
","<php><mysql><database>","2367","202217"
"1139762","Ignore files that have already been committed to a Git repository","<p>I have an already initialized Git repository that I added a <code>.gitignore</code> file to. How can I refresh the file index so the files I want ignored get ignored?</p>
","<git><caching><version-control><gitignore><git-rm>","2357","647629"
"1452721","Why is ""using namespace std;"" considered bad practice?","<p>I've been told by others that writing <code>using namespace std;</code> in code is wrong, and that I should use <code>std::cout</code> and <code>std::cin</code> directly instead.</p>

<p>Why is <code>using namespace std;</code> considered a bad practice? Is it inefficient or does it risk declaring ambiguous variables (variables that share the same name as a function in <code>std</code> namespace)? Does it impact performance?</p>
","<c++><namespaces><std><using-directives><c++-faq>","2356","740596"
"679915","How do I test for an empty JavaScript object?","<p>After an AJAX request, sometimes my application may return an empty object, like:</p>

<pre><code>var a = {};
</code></pre>

<p>How can I check whether that's the case?</p>
","<javascript><json>","2342","1673427"
"47981","How do you set, clear, and toggle a single bit?","<p>How do you set, clear, and toggle a bit in C/C++?</p>
","<c++><c><bit-manipulation><bitwise-operators>","2336","1044926"
"986006","How do I pass a variable by reference?","<p>The Python documentation seems unclear about whether parameters are passed by reference or value, and the following code produces the unchanged value 'Original'</p>

<pre><code>class PassByReference:
    def __init__(self):
        self.variable = 'Original'
        self.change(self.variable)
        print(self.variable)

    def change(self, var):
        var = 'Changed'
</code></pre>

<p>Is there something I can do to pass the variable by actual reference?</p>
","<python><reference><parameter-passing><pass-by-reference>","2326","1131175"
"1132941","""Least Astonishment"" and the Mutable Default Argument","<p>Anyone tinkering with Python long enough has been bitten (or torn to pieces) by the following issue:</p>

<pre><code>def foo(a=[]):
    a.append(5)
    return a
</code></pre>

<p>Python novices would expect this function to always return a list with only one element: <code>[5]</code>. The result is instead very different, and very astonishing (for a novice):</p>

<pre><code>&gt;&gt;&gt; foo()
[5]
&gt;&gt;&gt; foo()
[5, 5]
&gt;&gt;&gt; foo()
[5, 5, 5]
&gt;&gt;&gt; foo()
[5, 5, 5, 5]
&gt;&gt;&gt; foo()
</code></pre>

<p>A manager of mine once had his first encounter with this feature, and called it ""a dramatic design flaw"" of the language. I replied that the behavior had an underlying explanation, and it is indeed very puzzling and unexpected if you don't understand the internals. However, I was not able to answer (to myself) the following question: what is the reason for binding the default argument at function definition, and not at function execution? I doubt the experienced behavior has a practical use (who really used static variables in C, without breeding bugs?)</p>

<p><strong>Edit</strong>: </p>

<p>Baczek made an interesting example. Together with most of your comments and Utaal's in particular, I elaborated further:</p>

<pre><code>&gt;&gt;&gt; def a():
...     print(""a executed"")
...     return []
... 
&gt;&gt;&gt;            
&gt;&gt;&gt; def b(x=a()):
...     x.append(5)
...     print(x)
... 
a executed
&gt;&gt;&gt; b()
[5]
&gt;&gt;&gt; b()
[5, 5]
</code></pre>

<p>To me, it seems that the design decision was relative to where to put the scope of parameters: inside the function or ""together"" with it?</p>

<p>Doing the binding inside the function would mean that <code>x</code> is effectively bound to the specified default when the function is called, not defined, something that would present a deep flaw: the <code>def</code> line would be ""hybrid"" in the sense that part of the binding (of the function object) would happen at definition, and part (assignment of default parameters) at function invocation time.</p>

<p>The actual behavior is more consistent: everything of that line gets evaluated when that line is executed, meaning at function definition.</p>
","<python><language-design><default-parameters><least-astonishment>","2323","132416"
"6470428","Catch multiple exceptions in one line (except block)","<p>I know that I can do:</p>

<pre><code>try:
    # do something that may fail
except:
    # do this if ANYTHING goes wrong
</code></pre>

<p>I can also do this:</p>

<pre><code>try:
    # do something that may fail
except IDontLikeYouException:
    # say please
except YouAreTooShortException:
    # stand on a ladder
</code></pre>

<p>But if I want to do the same thing inside two different exceptions, the best I can think of right now is to do this:</p>

<pre><code>try:
    # do something that may fail
except IDontLikeYouException:
    # say please
except YouAreBeingMeanException:
    # say please
</code></pre>

<p>Is there any way that I can do something like this (since the action to take in both exceptions is to <code>say please</code>):</p>

<pre><code>try:
    # do something that may fail
except IDontLikeYouException, YouAreBeingMeanException:
    # say please
</code></pre>

<p>Now this really won't work, as it matches the syntax for:</p>

<pre><code>try:
    # do something that may fail
except Exception, e:
    # say please
</code></pre>

<p>So, my effort to catch the two distinct exceptions doesn't exactly come through.</p>

<p>Is there a way to do this?</p>
","<python><exception><exception-handling>","2319","628610"
"247621","What are the correct version numbers for C#?","<p>What are the correct version numbers for C#? What came out when? Why can't I find any answers about <strong><em>C# 3.5</em></strong>?</p>

<p>This question is primarily to aid those who are searching for an answer using an incorrect version number, e.g. <strong><em>C# 3.5</em></strong>. The hope is that anyone failing to find an answer with the wrong version number will find <em>this</em> question and then search again with the right version number.</p>
","<c#><.net><visual-studio><.net-framework-version><compiler-version>","2315","319235"
"1027354","I need an unordered list without any bullets","<p>I have created an unordered list. I feel the bullets in the unordered list are bothersome, so I want to remove them. </p>

<p>Is it possible to have a list without bullets?</p>
","<html><css>","2305","1933052"
"332872","Encode URL in JavaScript?","<p>How do you safely encode a URL using JavaScript such that it can be put into a GET string?</p>

<pre><code>var myUrl = ""http://example.com/index.html?param=1&amp;anotherParam=2"";
var myOtherUrl = ""http://example.com/index.html?url="" + myUrl;
</code></pre>

<p>I assume that you need to encode the <code>myUrl</code> variable on that second line?</p>
","<javascript><url><encoding>","2302","1401742"
"1129216","Sort array of objects by string property value","<p>I have an array of JavaScript objects:</p>

<pre><code>var objs = [ 
    { first_nom: 'Lazslo', last_nom: 'Jamf'     },
    { first_nom: 'Pig',    last_nom: 'Bodine'   },
    { first_nom: 'Pirate', last_nom: 'Prentice' }
];
</code></pre>

<p>How can I sort them by the value of <code>last_nom</code> in JavaScript?</p>

<p>I know about <code>sort(a,b)</code>, but that only seems to work on strings and numbers. Do I need to add a <code>toString()</code> method to my objects?</p>
","<javascript><arrays><sorting>","2295","1199155"
